Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc
CUST_02875,Blue,250,1,96,09-04-2023,Week-15,Q2,2023,1623.0,0,2126,45,0.0,Swipe ,Grocery,382.68,0
CUST_02877,Blue,125,1,75,09-04-2023,Week-15,Q2,2023,9716.0,874,5007,91,0.09,Chip ,Entertainment,600.84,0
CUST_02883,Gold,370,0,94,09-04-2023,Week-15,Q2,2023,3076.0,0,15514,123,0.0,Online ,Food,2792.52,0
CUST_02885,Blue,100,0,73,09-04-2023,Week-15,Q2,2023,8638.0,0,1295,29,0.0,Swipe ,Bills,155.4,0
CUST_02886,Blue,470,0,144,09-04-2023,Week-15,Q2,2023,1562.0,1057,5019,78,0.677,Swipe ,Grocery,451.71,0
CUST_02887,Blue,320,1,69,09-04-2023,Week-15,Q2,2023,1801.0,316,2252,42,0.175,Swipe ,Bills,360.32,0
CUST_02890,Blue,485,1,46,09-04-2023,Week-15,Q2,2023,9773.0,1998,3578,71,0.204,Swipe ,Fuel,536.7,0
CUST_02895,Blue,200,1,107,09-04-2023,Week-15,Q2,2023,18008.0,2517,2659,55,0.14,Swipe ,Grocery,345.67,0
CUST_02904,Blue,490,1,101,09-04-2023,Week-15,Q2,2023,1438.3,0,1739,44,0.0,Online ,Bills,330.41,0
CUST_02907,Blue,450,1,55,09-04-2023,Week-15,Q2,2023,6729.0,2375,2080,50,0.353,Swipe ,Entertainment,249.6,0
CUST_02908,Blue,410,0,123,09-04-2023,Week-15,Q2,2023,11927.0,675,1986,36,0.057,Swipe ,Bills,198.6,0
CUST_02909,Blue,150,1,88,09-04-2023,Week-15,Q2,2023,3606.0,0,1829,41,0.0,Swipe ,Grocery,493.83,0
CUST_02911,Blue,350,1,94,09-04-2023,Week-15,Q2,2023,2415.0,2050,4479,71,0.849,Swipe ,Entertainment,940.59,0
CUST_02914,Blue,250,1,112,09-04-2023,Week-15,Q2,2023,19063.0,1714,1270,21,0.09,Swipe ,Bills,241.3,0
CUST_02920,Blue,470,1,77,09-04-2023,Week-15,Q2,2023,1928.0,1125,2190,30,0.584,Swipe ,Bills,284.7,0
CUST_02923,Blue,490,1,89,09-04-2023,Week-15,Q2,2023,7427.0,1303,1596,42,0.175,Swipe ,Entertainment,351.12,0
CUST_02927,Blue,320,1,111,16-04-2023,Week-16,Q2,2023,3014.0,794,1488,30,0.263,Swipe ,Grocery,312.48,0
CUST_02928,Blue,295,1,158,16-04-2023,Week-16,Q2,2023,10620.0,2090,3453,68,0.197,Swipe ,Bills,932.31,0
CUST_02931,Blue,245,0,114,16-04-2023,Week-16,Q2,2023,7935.0,888,15380,122,0.112,Chip ,Travel,3383.6,0
CUST_02933,Blue,295,1,78,16-04-2023,Week-16,Q2,2023,2926.0,0,2775,74,0.0,Swipe ,Entertainment,721.5,0
CUST_02936,Blue,300,0,98,16-04-2023,Week-16,Q2,2023,6853.0,1679,3543,52,0.245,Swipe ,Entertainment,850.32,0
CUST_02944,Blue,250,0,117,16-04-2023,Week-16,Q2,2023,1479.0,1004,5116,75,0.679,Chip ,Travel,767.4,0
CUST_02949,Blue,355,0,117,16-04-2023,Week-16,Q2,2023,2994.0,2351,1540,32,0.785,Swipe ,Entertainment,184.8,0
CUST_02955,Blue,395,1,118,16-04-2023,Week-16,Q2,2023,3384.0,799,13152,100,0.236,Swipe ,Grocery,1578.24,1
CUST_02956,Blue,285,0,97,16-04-2023,Week-16,Q2,2023,7901.0,1184,3667,66,0.15,Online ,Entertainment,550.05,1
CUST_02957,Blue,385,1,79,16-04-2023,Week-16,Q2,2023,11778.0,0,2147,44,0.0,Chip ,Entertainment,579.69,1
CUST_02958,Blue,250,0,120,16-04-2023,Week-16,Q2,2023,5068.0,991,5173,64,0.196,Swipe ,Bills,1344.98,1
CUST_02961,Blue,250,0,99,16-04-2023,Week-16,Q2,2023,8149.0,0,808,30,0.0,Swipe ,Entertainment,161.6,1
CUST_02964,Blue,200,0,67,16-04-2023,Week-16,Q2,2023,3198.0,2493,1936,44,0.78,Swipe ,Bills,503.36,0
CUST_02969,Blue,140,0,55,16-04-2023,Week-16,Q2,2023,3088.0,2083,1561,40,0.675,Swipe ,Fuel,171.71,0
CUST_02971,Silver,125,1,52,16-04-2023,Week-16,Q2,2023,34516.0,2053,1487,26,0.059,Swipe ,Bills,252.79,0
CUST_02974,Blue,405,0,136,16-04-2023,Week-16,Q2,2023,4263.0,0,4876,70,0.0,Swipe ,Grocery,1316.52,0
CUST_02983,Blue,370,0,157,16-04-2023,Week-16,Q2,2023,15100.0,2004,4135,76,0.133,Swipe ,Food,620.25,0
CUST_02985,Blue,150,0,109,16-04-2023,Week-16,Q2,2023,29394.0,1002,14901,92,0.034,Swipe ,Bills,1341.09,0
CUST_02987,Blue,350,1,90,16-04-2023,Week-16,Q2,2023,2215.0,1347,4656,72,0.608,Swipe ,Bills,1070.88,0
CUST_02992,Blue,150,1,99,16-04-2023,Week-16,Q2,2023,5905.0,0,8883,83,0.0,Chip ,Travel,1776.6,0
CUST_02996,Blue,190,1,91,16-04-2023,Week-16,Q2,2023,1438.3,834,1890,43,0.58,Swipe ,Grocery,340.2,0
CUST_02997,Blue,370,0,116,16-04-2023,Week-16,Q2,2023,3291.0,1607,1984,38,0.488,Swipe ,Entertainment,396.8,0
CUST_02998,Gold,300,0,89,16-04-2023,Week-16,Q2,2023,34516.0,814,7889,98,0.024,Swipe ,Bills,552.23,0
CUST_03001,Blue,140,1,115,16-04-2023,Week-16,Q2,2023,3688.0,606,14596,120,0.164,Chip ,Travel,2919.2,0
CUST_03003,Blue,390,1,87,16-04-2023,Week-16,Q2,2023,1676.0,1372,4381,77,0.819,Swipe ,Bills,832.39,0
CUST_03007,Blue,250,0,99,16-04-2023,Week-16,Q2,2023,5397.0,1265,7791,84,0.234,Swipe ,Entertainment,857.01,0
CUST_03008,Blue,355,0,104,16-04-2023,Week-16,Q2,2023,18749.0,1314,1381,33,0.07,Swipe ,Entertainment,151.91,0
CUST_03012,Gold,370,1,112,16-04-2023,Week-16,Q2,2023,34516.0,2435,7758,98,0.071,Swipe ,Fuel,543.06,0
CUST_03013,Blue,375,1,66,16-04-2023,Week-16,Q2,2023,5190.0,1682,4900,81,0.324,Swipe ,Travel,735.0,0
CUST_03015,Blue,245,1,111,16-04-2023,Week-16,Q2,2023,13733.0,0,1591,30,0.0,Swipe ,Bills,127.28,0
CUST_03016,Blue,225,1,41,16-04-2023,Week-16,Q2,2023,2897.0,1601,1337,25,0.553,Swipe ,Bills,106.96,0
CUST_03017,Blue,450,1,116,16-04-2023,Week-16,Q2,2023,2507.0,1259,4461,73,0.502,Swipe ,Bills,267.66,0
CUST_03018,Blue,300,0,60,16-04-2023,Week-16,Q2,2023,2790.0,2185,3392,86,0.783,Swipe ,Fuel,814.08,0
CUST_03022,Blue,125,0,82,16-04-2023,Week-16,Q2,2023,1707.0,0,2060,52,0.0,Swipe ,Fuel,391.4,0
CUST_03025,Blue,270,0,89,16-04-2023,Week-16,Q2,2023,2463.0,1621,4118,70,0.658,Chip ,Fuel,823.6,0
CUST_03027,Silver,275,0,98,16-04-2023,Week-16,Q2,2023,19360.0,870,3966,78,0.045,Online ,Bills,674.22,0
CUST_03028,Blue,100,1,78,16-04-2023,Week-16,Q2,2023,6224.0,1892,2187,58,0.304,Swipe ,Fuel,262.44,0
CUST_03033,Blue,250,1,79,16-04-2023,Week-16,Q2,2023,24512.0,766,4561,78,0.031,Chip ,Entertainment,866.59,0
CUST_03035,Blue,290,0,84,16-04-2023,Week-16,Q2,2023,1630.0,0,4426,91,0.0,Chip ,Bills,619.64,0
CUST_03038,Blue,175,1,80,16-04-2023,Week-16,Q2,2023,1790.0,1474,2128,40,0.823,Chip ,Entertainment,340.48,0
CUST_03039,Blue,150,0,112,16-04-2023,Week-16,Q2,2023,2317.0,0,2214,41,0.0,Swipe ,Bills,265.68,0
CUST_03040,Blue,275,0,49,16-04-2023,Week-16,Q2,2023,3297.0,2297,1894,56,0.697,Swipe ,Bills,492.44,0
CUST_03044,Platinum,460,1,83,16-04-2023,Week-16,Q2,2023,4380.0,0,17258,121,0.0,Chip ,Bills,3796.76,0
CUST_03045,Blue,285,1,68,16-04-2023,Week-16,Q2,2023,2683.0,1707,1582,33,0.636,Swipe ,Entertainment,442.96,0
CUST_03046,Blue,150,1,78,16-04-2023,Week-16,Q2,2023,7232.0,1830,4337,71,0.253,Swipe ,Fuel,1170.99,0
CUST_03048,Blue,200,1,84,16-04-2023,Week-16,Q2,2023,2555.0,1701,3127,45,0.666,Swipe ,Grocery,875.56,0
CUST_03051,Blue,195,0,73,16-04-2023,Week-16,Q2,2023,34516.0,2061,3820,76,0.06,Chip ,Entertainment,611.2,0
CUST_03056,Blue,400,0,156,16-04-2023,Week-16,Q2,2023,5776.0,874,4029,72,0.151,Swipe ,Bills,765.51,0
CUST_03058,Gold,200,1,77,16-04-2023,Week-16,Q2,2023,10748.0,1084,16541,126,0.101,Chip ,Fuel,1819.51,1
CUST_03059,Blue,370,1,76,16-04-2023,Week-16,Q2,2023,5702.0,2165,14970,120,0.38,Chip ,Travel,3293.4,1
CUST_03060,Blue,250,1,53,16-04-2023,Week-16,Q2,2023,14434.0,1927,1731,32,0.134,Swipe ,Fuel,450.06,1
CUST_03061,Blue,475,0,97,16-04-2023,Week-16,Q2,2023,2159.0,1004,1353,30,0.465,Swipe ,Entertainment,230.01,1
CUST_03062,Blue,195,0,85,16-04-2023,Week-16,Q2,2023,1438.3,0,4314,82,0.0,Swipe ,Bills,992.22,1
CUST_03064,Blue,465,1,74,16-04-2023,Week-16,Q2,2023,1438.3,0,4707,88,0.0,Swipe ,Bills,470.7,1
CUST_03065,Blue,415,0,67,16-04-2023,Week-16,Q2,2023,2352.0,2176,5209,93,0.925,Swipe ,Grocery,937.62,0
CUST_03066,Blue,270,0,71,16-04-2023,Week-16,Q2,2023,2791.0,2160,2214,56,0.774,Swipe ,Fuel,509.22,0
CUST_03071,Platinum,415,1,69,16-04-2023,Week-16,Q2,2023,7539.0,0,15293,129,0.0,Swipe ,Fuel,3211.53,0
CUST_03072,Blue,95,0,72,16-04-2023,Week-16,Q2,2023,4146.0,2027,4323,64,0.489,Swipe ,Fuel,1037.52,0
CUST_03078,Blue,320,0,155,16-04-2023,Week-16,Q2,2023,1586.0,0,2109,41,0.0,Swipe ,Fuel,274.17,0
CUST_03079,Blue,280,1,112,16-04-2023,Week-16,Q2,2023,9642.0,1431,2172,33,0.148,Swipe ,Food,499.56,0
CUST_03080,Blue,125,0,96,16-04-2023,Week-16,Q2,2023,2019.0,803,8426,102,0.398,Swipe ,Food,1263.9,0
CUST_03081,Blue,355,1,59,16-04-2023,Week-16,Q2,2023,30666.0,1046,3709,66,0.034,Chip ,Fuel,1001.43,0
CUST_03083,Blue,480,1,119,16-04-2023,Week-16,Q2,2023,13770.0,2517,1582,36,0.183,Online ,Bills,205.66,0
CUST_03095,Blue,250,0,88,16-04-2023,Week-16,Q2,2023,6610.0,1663,4735,83,0.252,Swipe ,Bills,804.95,0
CUST_03096,Blue,200,0,101,16-04-2023,Week-16,Q2,2023,11000.0,1013,7302,86,0.092,Swipe ,Food,1752.48,0
CUST_03101,Blue,345,1,95,16-04-2023,Week-16,Q2,2023,4942.0,2119,7460,85,0.429,Swipe ,Food,2088.8,0
CUST_03102,Blue,480,0,114,16-04-2023,Week-16,Q2,2023,8026.0,2202,4072,72,0.274,Swipe ,Entertainment,529.36,0
CUST_03106,Blue,400,1,100,16-04-2023,Week-16,Q2,2023,12889.0,1822,8272,79,0.141,Swipe ,Bills,744.48,0
CUST_03108,Blue,475,0,118,16-04-2023,Week-16,Q2,2023,3052.0,1603,4210,82,0.525,Swipe ,Fuel,547.3,0
CUST_03111,Blue,390,0,117,16-04-2023,Week-16,Q2,2023,3539.0,2517,1677,45,0.711,Swipe ,Grocery,402.48,0
CUST_03112,Blue,420,0,118,16-04-2023,Week-16,Q2,2023,31302.0,1953,1564,35,0.062,Swipe ,Travel,156.4,0
CUST_03119,Blue,175,1,157,16-04-2023,Week-16,Q2,2023,3144.0,1787,4758,67,0.568,Swipe ,Fuel,1332.24,0
CUST_03124,Blue,395,1,116,23-04-2023,Week-17,Q2,2023,2577.0,1450,4576,83,0.563,Swipe ,Travel,594.88,0
CUST_03127,Blue,300,1,81,23-04-2023,Week-17,Q2,2023,3336.0,1753,1168,27,0.525,Swipe ,Travel,163.52,0
CUST_03128,Blue,125,1,101,23-04-2023,Week-17,Q2,2023,7372.0,1210,1707,56,0.164,Swipe ,Grocery,119.49,0
CUST_03129,Blue,370,1,94,23-04-2023,Week-17,Q2,2023,1809.0,0,2123,44,0.0,Swipe ,Grocery,148.61,0
CUST_03131,Blue,250,1,164,23-04-2023,Week-17,Q2,2023,5667.0,2517,2176,38,0.444,Chip ,Fuel,435.2,0
CUST_03132,Blue,380,1,112,23-04-2023,Week-17,Q2,2023,7970.0,2282,1872,41,0.286,Chip ,Entertainment,224.64,0
CUST_03133,Silver,190,1,119,23-04-2023,Week-17,Q2,2023,3263.0,1525,14649,110,0.467,Chip ,Travel,878.94,0
CUST_03134,Blue,100,1,122,23-04-2023,Week-17,Q2,2023,2778.0,743,4515,74,0.267,Swipe ,Bills,1038.45,0
CUST_03140,Blue,440,0,109,23-04-2023,Week-17,Q2,2023,2757.0,1425,3992,76,0.517,Chip ,Fuel,479.04,0
CUST_03144,Blue,250,0,56,23-04-2023,Week-17,Q2,2023,2281.0,1677,2735,58,0.735,Swipe ,Grocery,656.4,0
CUST_03146,Blue,415,1,159,23-04-2023,Week-17,Q2,2023,4349.0,1400,4694,84,0.322,Swipe ,Food,469.4,0
CUST_03147,Blue,290,1,87,23-04-2023,Week-17,Q2,2023,13457.0,1044,3303,66,0.078,Online ,Entertainment,429.39,0
CUST_03149,Blue,445,0,117,23-04-2023,Week-17,Q2,2023,4431.0,2517,2185,48,0.568,Swipe ,Food,284.05,0
CUST_03150,Silver,380,1,77,23-04-2023,Week-17,Q2,2023,13411.0,1736,12493,113,0.129,Swipe ,Entertainment,2123.81,0
CUST_03152,Blue,280,1,62,23-04-2023,Week-17,Q2,2023,18513.0,2517,1567,33,0.136,Swipe ,Entertainment,438.76,0
CUST_03155,Blue,370,1,89,23-04-2023,Week-17,Q2,2023,9264.0,629,4107,79,0.068,Swipe ,Fuel,533.91,1
CUST_03161,Silver,200,1,90,23-04-2023,Week-17,Q2,2023,34516.0,400,5112,49,0.012,Chip ,Travel,1073.52,0
CUST_03173,Silver,220,0,144,23-04-2023,Week-17,Q2,2023,13609.0,1432,7796,77,0.105,Swipe ,Grocery,467.76,0
CUST_03182,Blue,440,0,107,23-04-2023,Week-17,Q2,2023,34516.0,0,1996,48,0.0,Swipe ,Fuel,219.56,0
CUST_03185,Blue,285,1,89,23-04-2023,Week-17,Q2,2023,3540.0,849,1321,28,0.24,Swipe ,Bills,145.31,0
CUST_03188,Blue,250,1,68,23-04-2023,Week-17,Q2,2023,10305.0,1870,4018,63,0.181,Swipe ,Bills,1044.68,0
CUST_03195,Blue,125,1,152,23-04-2023,Week-17,Q2,2023,3918.0,2517,2115,42,0.642,Swipe ,Bills,232.65,0
CUST_03205,Blue,270,0,106,23-04-2023,Week-17,Q2,2023,2406.0,1560,1173,32,0.648,Swipe ,Travel,129.03,0
CUST_03207,Blue,200,1,88,23-04-2023,Week-17,Q2,2023,2930.0,773,1545,21,0.264,Swipe ,Entertainment,355.35,0
CUST_03208,Blue,200,1,120,23-04-2023,Week-17,Q2,2023,3624.0,0,4749,82,0.0,Chip ,Grocery,1044.78,0
CUST_03209,Blue,225,0,75,23-04-2023,Week-17,Q2,2023,2466.0,1750,5005,76,0.71,Swipe ,Food,1251.25,0
CUST_03210,Blue,245,0,89,23-04-2023,Week-17,Q2,2023,3666.0,1739,4735,84,0.474,Online ,Bills,473.5,0
CUST_03211,Blue,250,0,120,23-04-2023,Week-17,Q2,2023,5557.0,2246,2299,39,0.404,Swipe ,Food,528.77,0
CUST_03232,Blue,275,0,48,23-04-2023,Week-17,Q2,2023,11557.0,1050,4064,75,0.091,Chip ,Entertainment,1056.64,0
CUST_03236,Blue,285,1,146,23-04-2023,Week-17,Q2,2023,2177.0,1329,7037,82,0.61,Swipe ,Bills,985.18,0
CUST_03239,Blue,380,0,42,23-04-2023,Week-17,Q2,2023,3117.0,1400,4391,85,0.449,Swipe ,Bills,1229.48,0
CUST_03245,Blue,150,1,97,23-04-2023,Week-17,Q2,2023,3605.0,0,6800,78,0.0,Swipe ,Entertainment,748.0,0
CUST_03246,Blue,340,0,76,23-04-2023,Week-17,Q2,2023,13387.0,0,3706,81,0.0,Swipe ,Fuel,407.66,0
CUST_03252,Blue,100,1,81,23-04-2023,Week-17,Q2,2023,4008.0,1650,5429,71,0.412,Swipe ,Food,1085.8,0
CUST_03258,Blue,300,1,68,23-04-2023,Week-17,Q2,2023,1825.0,1389,2878,54,0.761,Swipe ,Bills,575.6,0
CUST_03266,Blue,435,1,100,23-04-2023,Week-17,Q2,2023,1495.0,0,2220,50,0.0,Chip ,Fuel,488.4,0
CUST_03273,Blue,480,0,76,23-04-2023,Week-17,Q2,2023,5989.0,0,5843,60,0.0,Swipe ,Grocery,1519.18,0
CUST_03275,Blue,250,1,77,23-04-2023,Week-17,Q2,2023,7093.0,918,3877,75,0.129,Chip ,Grocery,542.78,0
CUST_03280,Blue,100,1,134,23-04-2023,Week-17,Q2,2023,15769.0,0,602,15,0.0,Swipe ,Travel,42.14,0
CUST_03282,Blue,385,1,84,23-04-2023,Week-17,Q2,2023,2572.0,1161,4315,85,0.451,Online ,Bills,345.2,0
CUST_03288,Blue,330,1,119,23-04-2023,Week-17,Q2,2023,5576.0,0,4322,85,0.0,Chip ,Entertainment,994.06,0
CUST_03289,Blue,300,1,99,23-04-2023,Week-17,Q2,2023,8063.0,1485,4275,77,0.184,Chip ,Grocery,384.75,0
CUST_03291,Gold,340,0,111,23-04-2023,Week-17,Q2,2023,34516.0,2517,8248,66,0.073,Swipe ,Bills,1072.24,0
CUST_03296,Silver,475,1,86,23-04-2023,Week-17,Q2,2023,11060.0,1647,4545,83,0.149,Chip ,Entertainment,863.55,0
CUST_03298,Blue,110,1,88,23-04-2023,Week-17,Q2,2023,1776.0,1519,4295,60,0.855,Swipe ,Grocery,773.1,0
CUST_03299,Blue,460,1,139,23-04-2023,Week-17,Q2,2023,7939.0,0,2269,42,0.0,Chip ,Bills,204.21,0
CUST_03300,Blue,275,1,76,23-04-2023,Week-17,Q2,2023,30997.0,2330,3821,81,0.075,Swipe ,Grocery,229.26,0
CUST_03306,Blue,490,1,99,23-04-2023,Week-17,Q2,2023,9511.0,2220,7041,95,0.233,Swipe ,Food,704.1,1
CUST_03308,Blue,475,1,107,23-04-2023,Week-17,Q2,2023,1438.3,0,4509,80,0.0,Swipe ,Bills,586.17,0
CUST_03310,Blue,300,0,76,23-04-2023,Week-17,Q2,2023,31639.0,2446,7119,86,0.077,Swipe ,Grocery,2064.51,0
CUST_03313,Blue,445,1,123,23-04-2023,Week-17,Q2,2023,14041.0,2154,1467,29,0.153,Swipe ,Travel,278.73,0
CUST_03315,Blue,360,0,117,30-04-2023,Week-18,Q2,2023,11464.0,0,3660,55,0.0,Swipe ,Bills,402.6,0
CUST_03317,Blue,405,1,98,30-04-2023,Week-18,Q2,2023,2402.0,1892,4610,76,0.788,Swipe ,Bills,599.3,0
CUST_03318,Blue,245,0,100,30-04-2023,Week-18,Q2,2023,12663.0,1028,3297,54,0.081,Swipe ,Bills,197.82,0
CUST_03320,Blue,195,1,104,30-04-2023,Week-18,Q2,2023,1484.0,0,1664,39,0.0,Swipe ,Bills,349.44,0
CUST_03321,Blue,320,1,111,30-04-2023,Week-18,Q2,2023,1781.0,0,4593,81,0.0,Swipe ,Food,918.6,0
CUST_03326,Blue,495,1,105,30-04-2023,Week-18,Q2,2023,3838.0,1736,1467,29,0.452,Swipe ,Entertainment,176.04,0
CUST_03329,Blue,250,0,97,30-04-2023,Week-18,Q2,2023,2532.0,2124,3400,76,0.839,Swipe ,Bills,884.0,0
CUST_03330,Silver,450,0,94,30-04-2023,Week-18,Q2,2023,30428.0,1721,4178,69,0.057,Swipe ,Entertainment,459.58,0
CUST_03334,Blue,460,0,107,30-04-2023,Week-18,Q2,2023,8960.0,1054,1488,26,0.118,Swipe ,Bills,193.44,0
CUST_03335,Blue,200,1,76,30-04-2023,Week-18,Q2,2023,2523.0,1877,2005,50,0.744,Online ,Travel,401.0,0
CUST_03351,Blue,290,0,102,30-04-2023,Week-18,Q2,2023,17811.0,643,3748,79,0.036,Chip ,Bills,524.72,0
CUST_03352,Blue,330,0,87,30-04-2023,Week-18,Q2,2023,1615.0,950,2212,43,0.588,Chip ,Food,221.2,0
CUST_03353,Blue,445,1,70,30-04-2023,Week-18,Q2,2023,34516.0,0,3250,63,0.0,Online ,Entertainment,812.5,0
CUST_03354,Blue,300,0,69,30-04-2023,Week-18,Q2,2023,1438.3,0,4601,78,0.0,Swipe ,Food,1012.22,0
CUST_03356,Blue,300,0,67,30-04-2023,Week-18,Q2,2023,6363.0,1029,1542,16,0.162,Swipe ,Bills,169.62,0
CUST_03371,Blue,200,1,98,30-04-2023,Week-18,Q2,2023,4260.0,1775,2109,52,0.417,Swipe ,Bills,442.89,0
CUST_03376,Blue,245,1,61,30-04-2023,Week-18,Q2,2023,8876.0,1132,3779,78,0.128,Chip ,Fuel,491.27,0
CUST_03379,Blue,245,1,94,30-04-2023,Week-18,Q2,2023,6224.0,0,8979,68,0.0,Chip ,Entertainment,897.9,0
CUST_03380,Blue,250,0,100,30-04-2023,Week-18,Q2,2023,2297.0,0,1941,51,0.0,Swipe ,Entertainment,427.02,0
CUST_03383,Blue,250,1,112,30-04-2023,Week-18,Q2,2023,4129.0,0,1678,40,0.0,Swipe ,Entertainment,436.28,0
CUST_03384,Blue,330,0,96,30-04-2023,Week-18,Q2,2023,2774.0,1362,4802,91,0.491,Chip ,Fuel,1104.46,0
CUST_03388,Blue,250,1,130,30-04-2023,Week-18,Q2,2023,3239.0,2356,4621,91,0.727,Swipe ,Bills,739.36,0
CUST_03393,Blue,200,0,90,30-04-2023,Week-18,Q2,2023,1438.3,788,4297,65,0.548,Swipe ,Grocery,386.73,0
CUST_03394,Blue,345,0,95,30-04-2023,Week-18,Q2,2023,1606.0,798,2229,45,0.497,Swipe ,Bills,289.77,0
CUST_03397,Blue,490,1,97,30-04-2023,Week-18,Q2,2023,21637.0,2030,1222,23,0.094,Swipe ,Travel,354.38,0
CUST_03398,Silver,150,1,80,30-04-2023,Week-18,Q2,2023,4755.0,0,15999,109,0.0,Swipe ,Entertainment,959.94,0
CUST_03400,Blue,290,0,65,30-04-2023,Week-18,Q2,2023,2773.0,2080,3567,73,0.75,Swipe ,Grocery,463.71,0
CUST_03401,Blue,320,1,82,30-04-2023,Week-18,Q2,2023,1502.0,0,2204,36,0.0,Chip ,Grocery,176.32,0
CUST_03405,Silver,435,0,106,30-04-2023,Week-18,Q2,2023,12100.0,1350,13138,115,0.112,Swipe ,Entertainment,1707.94,0
CUST_03406,Blue,200,1,94,30-04-2023,Week-18,Q2,2023,7065.0,990,3758,65,0.14,Online ,Fuel,939.5,0
CUST_03411,Blue,360,0,105,30-04-2023,Week-18,Q2,2023,1913.0,1272,1448,22,0.665,Swipe ,Bills,173.76,0
CUST_03413,Blue,435,0,90,30-04-2023,Week-18,Q2,2023,2819.0,0,2128,39,0.0,Chip ,Bills,425.6,0
CUST_03423,Blue,125,1,50,30-04-2023,Week-18,Q2,2023,5779.0,2517,2102,32,0.436,Swipe ,Bills,378.36,0
CUST_03425,Blue,300,0,81,30-04-2023,Week-18,Q2,2023,3594.0,1996,14881,109,0.555,Chip ,Fuel,1190.48,0
CUST_03429,Blue,325,1,102,30-04-2023,Week-18,Q2,2023,2758.0,2017,4119,73,0.731,Chip ,Entertainment,576.66,0
CUST_03430,Blue,245,1,96,30-04-2023,Week-18,Q2,2023,2434.0,0,4628,73,0.0,Chip ,Fuel,971.88,0
CUST_03434,Blue,480,1,73,30-04-2023,Week-18,Q2,2023,6660.0,1362,2660,51,0.205,Swipe ,Bills,212.8,0
CUST_03435,Blue,245,0,77,30-04-2023,Week-18,Q2,2023,1438.3,725,3916,79,0.504,Swipe ,Fuel,234.96,0
CUST_03439,Blue,200,0,41,30-04-2023,Week-18,Q2,2023,2727.0,834,1294,26,0.306,Swipe ,Fuel,181.16,0
CUST_03442,Blue,270,1,149,30-04-2023,Week-18,Q2,2023,24580.0,2517,3069,62,0.102,Swipe ,Bills,398.97,0
CUST_03444,Blue,250,0,91,30-04-2023,Week-18,Q2,2023,3143.0,2268,4417,84,0.722,Swipe ,Food,530.04,0
CUST_03456,Blue,175,1,107,30-04-2023,Week-18,Q2,2023,2216.0,1992,4103,77,0.899,Swipe ,Bills,451.33,1
CUST_03458,Blue,395,1,59,30-04-2023,Week-18,Q2,2023,4327.0,0,2344,48,0.0,Swipe ,Entertainment,586.0,1
CUST_03460,Blue,495,1,131,30-04-2023,Week-18,Q2,2023,1971.0,979,5446,75,0.497,Online ,Entertainment,980.28,0
CUST_03461,Blue,250,0,71,30-04-2023,Week-18,Q2,2023,1578.0,760,2017,43,0.482,Swipe ,Bills,141.19,0
CUST_03464,Silver,220,1,75,30-04-2023,Week-18,Q2,2023,30186.0,0,4070,74,0.0,Chip ,Entertainment,1180.3,0
CUST_03465,Blue,270,1,112,30-04-2023,Week-18,Q2,2023,6979.0,898,1665,44,0.129,Swipe ,Travel,249.75,0
CUST_03466,Silver,335,0,77,30-04-2023,Week-18,Q2,2023,5611.0,0,16557,120,0.0,Chip ,Travel,4470.39,0
CUST_03468,Blue,425,1,41,30-04-2023,Week-18,Q2,2023,3050.0,2517,4698,75,0.825,Swipe ,Fuel,563.76,0
CUST_03470,Blue,360,1,157,30-04-2023,Week-18,Q2,2023,9703.0,941,4190,81,0.097,Chip ,Grocery,251.4,0
CUST_03471,Blue,380,0,113,30-04-2023,Week-18,Q2,2023,17158.0,1211,4153,91,0.071,Swipe ,Entertainment,539.89,0
CUST_03474,Blue,110,0,89,30-04-2023,Week-18,Q2,2023,4871.0,0,2773,34,0.0,Chip ,Bills,554.6,0
CUST_03482,Blue,125,1,87,30-04-2023,Week-18,Q2,2023,2873.0,1714,4620,81,0.597,Online ,Bills,1155.0,0
CUST_03483,Blue,460,1,86,30-04-2023,Week-18,Q2,2023,9906.0,1759,4033,76,0.178,Swipe ,Grocery,282.31,0
CUST_03486,Blue,225,1,111,30-04-2023,Week-18,Q2,2023,3068.0,2071,5524,71,0.675,Online ,Bills,386.68,0
CUST_03488,Blue,300,1,53,30-04-2023,Week-18,Q2,2023,34516.0,2517,1789,48,0.073,Chip ,Grocery,214.68,0
CUST_03496,Blue,360,1,140,30-04-2023,Week-18,Q2,2023,2171.0,1415,4992,77,0.652,Chip ,Fuel,1148.16,0
CUST_03498,Blue,365,0,91,30-04-2023,Week-18,Q2,2023,4328.0,670,1580,54,0.155,Swipe ,Bills,395.0,0
CUST_03502,Blue,245,1,102,30-04-2023,Week-18,Q2,2023,2343.0,2066,4858,69,0.882,Swipe ,Food,485.8,0
CUST_03509,Blue,220,1,171,30-04-2023,Week-18,Q2,2023,3173.0,2517,2763,51,0.793,Swipe ,Bills,248.67,0
CUST_03510,Blue,365,0,100,07-05-2023,Week-19,Q2,2023,3764.0,0,1572,57,0.0,Swipe ,Bills,157.2,0
