Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Car_Owner,House_Owner,Personal_loan,contact,Cust_Satisfaction_Score
CUST_06164,52,F,1,High School,Married,TX,no,yes,yes,cellular,4
CUST_06168,44,M,2,Uneducated,Married,CA,no,yes,no,cellular,5
CUST_06171,36,F,1,High School,Single,NJ,no,no,no,cellular,5
CUST_06176,44,F,2,Graduate,Unknown,NV,no,yes,no,cellular,4
CUST_06179,38,M,1,Unknown,Married,TX,yes,yes,no,cellular,4
CUST_06180,53,F,2,High School,Single,TX,no,yes,yes,unknown,5
CUST_06181,51,F,2,Unknown,Single,NY,no,no,no,cellular,5
CUST_06189,29,F,1,Uneducated,Single,CA,no,no,no,unknown,3
CUST_06192,47,F,1,Uneducated,Married,NY,yes,yes,yes,cellular,4
CUST_06193,39,F,2,High School,Married,NJ,yes,yes,no,cellular,4
CUST_06203,36,F,2,High School,Single,NJ,no,no,no,unknown,3
CUST_06204,57,M,2,Post-Graduate,Married,CA,no,no,yes,cellular,5
CUST_06205,47,F,3,Graduate,Unknown,NY,yes,yes,no,unknown,4
CUST_06210,39,M,4,Post-Graduate,Single,CA,yes,no,no,cellular,4
CUST_06216,40,M,2,Uneducated,Married,TX,no,yes,no,cellular,5
CUST_06217,47,M,3,High School,Single,CA,no,yes,no,cellular,3
CUST_06221,46,M,2,Unknown,Single,CA,yes,no,no,cellular,5
CUST_06225,45,F,4,Graduate,Married,TX,yes,yes,no,cellular,5
CUST_06226,35,M,0,Unknown,Single,CA,yes,no,no,cellular,4
CUST_06235,51,F,0,High School,Married,IA,yes,no,no,unknown,5
CUST_06246,50,F,1,Uneducated,Single,CA,no,yes,no,cellular,5
CUST_06248,43,M,3,Graduate,Unknown,FL,no,yes,no,cellular,4
CUST_06249,41,F,3,Graduate,Married,TX,yes,yes,yes,cellular,5
CUST_06250,47,M,2,Graduate,Married,NY,no,no,no,cellular,5
CUST_06253,46,M,2,Graduate,Single,TX,yes,yes,no,cellular,4
CUST_06254,57,M,2,Unknown,Married,TX,yes,yes,no,cellular,4
CUST_06256,41,F,5,High School,Married,NY,no,yes,no,cellular,5
CUST_06262,35,F,3,Graduate,Single,TX,no,yes,no,unknown,4
CUST_06264,39,F,3,High School,Married,FL,no,no,yes,cellular,4
CUST_06265,41,M,3,High School,Married,TX,no,no,no,cellular,5
CUST_06274,49,F,2,Unknown,Single,NY,no,yes,no,cellular,4
CUST_06276,44,F,3,Graduate,Married,CA,no,yes,no,telephone,3
CUST_06283,34,F,2,Unknown,Single,NJ,yes,no,no,unknown,4
CUST_06292,34,F,3,Graduate,Single,TX,no,yes,no,unknown,5
CUST_06293,48,M,3,Unknown,Single,TX,yes,yes,no,cellular,4
CUST_06301,40,F,5,Unknown,Single,CA,no,no,no,cellular,5
CUST_06311,54,F,1,Graduate,Married,CA,no,yes,no,unknown,4
CUST_06312,49,M,3,Graduate,Married,NY,no,no,no,cellular,4
CUST_06322,54,M,2,Unknown,Married,CA,no,yes,no,cellular,4
CUST_06323,40,F,3,Uneducated,Single,CA,no,yes,no,cellular,4
CUST_06324,57,F,1,Unknown,Married,NY,yes,no,no,unknown,5
CUST_06327,57,F,3,Graduate,Single,CA,no,yes,no,cellular,4
CUST_06331,41,M,3,Graduate,Married,TX,no,no,no,unknown,4
CUST_06333,47,M,2,Graduate,Married,NJ,yes,no,no,cellular,5
CUST_06334,34,F,3,Post-Graduate,Single,FL,no,yes,no,unknown,5
CUST_06335,58,F,2,High School,Single,TX,no,no,no,cellular,4
CUST_06337,34,F,3,Graduate,Married,TX,yes,no,yes,telephone,4
CUST_06344,49,M,0,Uneducated,Married,NY,no,yes,no,cellular,4
CUST_06350,54,F,2,Graduate,Married,NJ,no,yes,no,cellular,4
CUST_06352,36,M,3,High School,Married,MI,yes,yes,no,unknown,4
CUST_06365,56,F,2,High School,Single,FL,yes,yes,no,unknown,4
CUST_06367,42,F,1,Unknown,Single,NY,no,yes,no,cellular,3
CUST_06370,32,F,1,Graduate,Married,NY,no,yes,no,cellular,4
CUST_06373,60,F,0,Uneducated,Single,NY,no,no,no,cellular,4
CUST_06374,41,F,4,Unknown,Married,TX,no,yes,no,telephone,4
CUST_06381,48,F,4,Graduate,Married,TX,yes,yes,no,cellular,4
CUST_06384,54,F,2,Doctorate,Married,NY,no,yes,no,unknown,4
CUST_06387,49,M,3,Graduate,Unknown,TX,no,yes,no,cellular,5
CUST_06388,61,M,2,High School,Single,FL,no,yes,yes,cellular,3
CUST_06390,42,M,3,Uneducated,Married,TX,no,yes,no,cellular,5
CUST_06391,65,F,0,Graduate,Married,NJ,yes,yes,no,unknown,4
CUST_06394,49,F,4,High School,Married,CA,yes,yes,no,unknown,5
CUST_06396,50,F,1,Uneducated,Married,CA,no,yes,no,unknown,4
CUST_06411,42,M,3,High School,Married,CA,no,no,no,unknown,3
CUST_06415,39,M,2,Graduate,Married,NJ,no,no,no,cellular,5
CUST_06419,62,M,1,High School,Married,MN,no,no,yes,cellular,5
CUST_06423,41,F,3,High School,Married,NY,no,no,no,cellular,3
CUST_06425,41,F,4,Graduate,Married,FL,yes,no,no,cellular,4
CUST_06426,57,M,1,Doctorate,Married,FL,no,yes,no,cellular,5
CUST_06429,48,M,4,Uneducated,Single,NY,yes,no,no,cellular,3
CUST_06432,47,M,5,Doctorate,Single,FL,no,no,no,cellular,5
CUST_06433,26,F,0,Graduate,Unknown,CA,yes,no,no,cellular,5
CUST_06436,42,M,3,Unknown,Single,NY,yes,yes,no,cellular,4
CUST_06439,46,F,2,Post-Graduate,Single,CA,yes,no,no,unknown,4
CUST_06450,42,M,2,Graduate,Single,TX,no,yes,no,cellular,4
CUST_06454,54,M,4,Uneducated,Single,TX,no,yes,no,cellular,4
CUST_06455,55,F,1,Graduate,Single,NY,no,no,no,cellular,4
CUST_06456,41,F,3,Post-Graduate,Single,TX,yes,no,no,telephone,5
CUST_06460,53,F,3,Post-Graduate,Married,TX,yes,yes,yes,cellular,4
CUST_06461,59,F,1,Unknown,Single,NY,yes,yes,no,cellular,5
CUST_06462,50,F,4,Unknown,Married,FL,yes,no,no,unknown,5
CUST_06463,42,F,1,Graduate,Married,NY,no,no,no,unknown,3
CUST_06475,46,M,2,High School,Single,TX,no,yes,yes,cellular,5
CUST_06477,45,F,3,High School,Single,CA,yes,yes,no,unknown,4
CUST_06479,50,F,2,Graduate,Married,FL,no,no,no,cellular,5
CUST_06481,42,M,3,High School,Married,NY,yes,no,no,cellular,5
CUST_06484,38,M,2,Graduate,Married,CA,yes,no,no,cellular,4
CUST_06487,47,F,4,Graduate,Married,TX,yes,yes,no,cellular,3
CUST_06488,57,M,2,Uneducated,Married,FL,no,no,no,cellular,4
CUST_06492,54,F,2,High School,Single,NY,no,no,no,cellular,5
CUST_06493,47,F,3,Post-Graduate,Married,NY,no,no,yes,cellular,4
CUST_06496,56,F,0,High School,Married,NY,no,no,no,unknown,5
CUST_06501,48,F,1,Unknown,Unknown,TX,no,no,no,cellular,5
CUST_06502,51,F,1,Graduate,Single,CA,no,yes,yes,cellular,5
CUST_06508,49,M,5,Uneducated,Unknown,TX,no,no,no,cellular,4
CUST_06509,60,F,0,Graduate,Single,CA,no,yes,no,cellular,4
CUST_06511,57,F,3,High School,Married,MN,no,no,yes,cellular,4
CUST_06513,50,M,4,Graduate,Single,TX,yes,no,no,cellular,4
CUST_06514,55,F,4,Doctorate,Single,MI,yes,no,no,telephone,3
CUST_06517,49,F,4,Unknown,Single,CA,no,no,no,cellular,5
CUST_06521,49,F,2,Graduate,Married,FL,yes,no,yes,unknown,3
CUST_06523,50,M,1,Graduate,Single,NY,yes,yes,no,cellular,5
CUST_06524,46,M,2,Unknown,Married,CA,yes,no,no,cellular,3
CUST_06537,34,M,2,High School,Unknown,FL,no,no,yes,cellular,4
CUST_06544,47,F,4,Graduate,Single,CA,no,yes,no,cellular,4
CUST_06548,39,F,2,Graduate,Married,NJ,yes,no,no,telephone,3
CUST_06551,53,F,3,Uneducated,Single,CA,yes,yes,no,cellular,4
CUST_06554,35,F,1,Graduate,Single,FL,no,yes,yes,unknown,5
CUST_06555,52,F,2,Graduate,Single,FL,yes,yes,yes,cellular,4
CUST_06559,41,M,2,Uneducated,Single,NY,no,yes,no,unknown,4
CUST_06562,43,M,1,Graduate,Single,TX,yes,yes,yes,telephone,5
CUST_06569,61,F,0,Graduate,Single,CA,no,no,no,cellular,4
CUST_06570,60,M,1,High School,Married,CA,yes,yes,yes,cellular,5
CUST_06572,46,M,3,Uneducated,Married,NY,no,no,no,cellular,3
CUST_06573,28,F,1,Graduate,Married,CA,no,no,no,cellular,3
CUST_06576,45,F,3,High School,Single,FL,no,no,yes,cellular,5
CUST_06578,39,M,1,High School,Married,NY,no,yes,no,unknown,5
CUST_06583,45,F,3,High School,Married,NY,no,yes,yes,cellular,4
CUST_06587,36,F,1,Graduate,Single,NJ,yes,no,no,cellular,3
CUST_06594,65,F,1,High School,Married,CA,yes,yes,no,unknown,3
CUST_06597,48,F,3,Graduate,Single,TX,yes,no,no,cellular,4
CUST_06598,41,M,3,High School,Single,FL,yes,no,no,cellular,5
CUST_06600,46,F,4,Graduate,Married,TX,no,no,no,unknown,4
CUST_06604,50,M,0,Doctorate,Single,NJ,yes,no,yes,cellular,3
CUST_06605,34,M,3,Uneducated,Married,NY,no,yes,no,cellular,4
CUST_06609,39,F,3,Post-Graduate,Married,CA,no,no,no,cellular,5
CUST_06621,21,F,1,Graduate,Married,NY,no,no,no,cellular,3
CUST_06624,52,F,3,Uneducated,Married,CA,no,yes,no,unknown,5
CUST_06625,42,M,3,High School,Single,TX,yes,yes,no,cellular,4
CUST_06631,47,F,3,Unknown,Single,TX,yes,no,yes,cellular,5
CUST_06638,36,M,1,Graduate,Single,TX,yes,no,no,telephone,4
CUST_06640,40,F,4,Unknown,Married,FL,no,no,yes,unknown,5
CUST_06647,50,M,2,Uneducated,Single,VA,no,yes,no,cellular,4
CUST_06649,53,M,5,Uneducated,Married,NY,yes,yes,no,cellular,5
CUST_06650,38,M,3,Unknown,Single,NY,no,yes,no,cellular,4
CUST_06652,63,F,0,Unknown,Married,TX,no,no,no,cellular,3
CUST_06654,46,F,2,High School,Single,TX,no,no,yes,unknown,5
CUST_06655,49,F,1,High School,Married,FL,no,yes,no,cellular,5
CUST_06659,44,F,3,Graduate,Single,NJ,no,no,no,cellular,5
CUST_06664,47,M,3,Graduate,Married,TX,no,yes,yes,cellular,4
CUST_06667,42,M,4,High School,Single,CA,no,no,no,telephone,5
CUST_06670,37,F,3,Unknown,Married,NJ,no,no,no,cellular,5
CUST_06671,41,F,5,Uneducated,Single,NY,no,yes,no,cellular,5
CUST_06673,41,M,2,Uneducated,Married,FL,no,no,no,cellular,4
CUST_06682,44,F,4,Graduate,Single,CA,no,no,no,cellular,5
CUST_06687,65,F,0,Graduate,Married,FL,no,no,no,cellular,4
CUST_06688,47,F,4,Uneducated,Single,FL,yes,yes,no,unknown,5
CUST_06690,42,F,5,Unknown,Married,OR,no,yes,no,unknown,5
CUST_06692,52,F,1,Uneducated,Married,CA,yes,no,yes,telephone,4
CUST_06693,31,F,0,Uneducated,Single,NJ,yes,no,no,unknown,5
CUST_06694,42,M,3,Graduate,Single,CA,no,no,no,cellular,5
CUST_06699,46,M,2,Graduate,Married,CA,no,no,no,cellular,4
CUST_06700,42,F,2,Post-Graduate,Single,CA,no,no,no,telephone,4
CUST_06701,53,F,2,Graduate,Married,NY,yes,yes,no,cellular,3
CUST_06706,38,F,2,Graduate,Single,TX,yes,yes,no,unknown,4
CUST_06708,42,F,4,Post-Graduate,Married,TX,no,no,no,cellular,5
CUST_06714,42,F,3,Uneducated,Single,NY,yes,no,no,cellular,4
CUST_06715,45,M,3,High School,Married,FL,no,no,no,cellular,4
CUST_06718,45,F,4,Unknown,Married,CA,yes,no,no,cellular,4
CUST_06719,44,F,2,Unknown,Married,TX,no,no,no,cellular,5
CUST_06720,52,F,3,Uneducated,Married,NY,no,yes,no,unknown,4
CUST_06727,39,M,2,Unknown,Married,CA,yes,no,no,cellular,5
CUST_06731,52,F,1,Unknown,Married,TX,yes,no,no,cellular,3
CUST_06735,51,F,4,Graduate,Single,CA,no,no,no,unknown,3
CUST_06736,43,M,4,Graduate,Married,NJ,yes,no,no,cellular,5
CUST_06740,26,M,0,Graduate,Single,PA,yes,no,no,cellular,5
CUST_06743,42,F,3,Uneducated,Married,CA,yes,no,no,telephone,5
CUST_06750,54,F,1,Uneducated,Single,NY,no,no,no,unknown,4
CUST_06751,56,F,2,Uneducated,Married,TX,no,yes,no,cellular,4
CUST_06756,48,M,4,Uneducated,Married,NY,no,yes,no,cellular,5
CUST_06760,36,F,2,Unknown,Married,FL,no,yes,no,cellular,5
CUST_06761,56,M,2,High School,Married,NY,no,yes,no,cellular,4
CUST_06769,48,F,1,High School,Married,TX,yes,no,no,unknown,5
CUST_06775,40,M,5,Graduate,Unknown,CA,no,no,no,unknown,3
CUST_06776,55,F,2,Graduate,Married,FL,no,yes,no,cellular,4
CUST_06779,26,F,0,Uneducated,Single,FL,no,yes,no,cellular,4
CUST_06780,56,M,4,Unknown,Married,TX,no,no,no,cellular,3
CUST_06785,30,F,2,Graduate,Single,FL,no,yes,no,unknown,4
CUST_06786,40,F,3,Graduate,Married,TX,no,no,no,unknown,3
CUST_06798,50,F,2,Graduate,Married,NY,no,no,no,cellular,4
CUST_06799,58,M,4,Uneducated,Single,NY,no,no,no,cellular,4
CUST_06801,53,F,2,Graduate,Single,NY,no,yes,no,cellular,5
CUST_06803,50,F,1,Unknown,Married,TX,no,yes,no,unknown,4
CUST_06804,39,F,1,Unknown,Married,UT,yes,no,no,cellular,3
CUST_06806,47,F,3,Graduate,Married,NY,no,no,no,cellular,5
CUST_06819,34,M,2,Uneducated,Married,FL,no,no,no,unknown,4
CUST_06821,56,F,3,High School,Single,FL,no,no,no,cellular,4
CUST_06825,31,F,1,Unknown,Married,TX,yes,yes,yes,cellular,4
CUST_06828,46,F,3,Doctorate,Single,NY,no,yes,no,unknown,4
CUST_06829,44,F,2,Unknown,Married,FL,no,no,no,cellular,4
CUST_06833,40,F,4,Post-Graduate,Married,NJ,yes,yes,no,unknown,4
CUST_06835,45,F,2,Uneducated,Single,CA,yes,no,no,cellular,4
CUST_06837,41,M,4,Post-Graduate,Married,TX,no,no,no,cellular,4
CUST_06840,53,F,2,Unknown,Married,TX,no,no,no,cellular,4
CUST_06844,46,M,2,Unknown,Single,NY,yes,no,no,cellular,3
CUST_06848,51,F,4,High School,Single,NY,no,no,no,unknown,4
CUST_06850,53,M,2,High School,Married,TX,no,yes,no,cellular,4
CUST_06852,50,F,1,Doctorate,Single,FL,no,no,no,cellular,4
CUST_06855,43,F,4,Graduate,Single,TX,yes,no,no,cellular,4
CUST_06860,41,M,3,High School,Married,TX,yes,yes,no,telephone,4
CUST_06863,36,M,3,Graduate,Married,FL,yes,yes,no,cellular,3
CUST_06865,45,M,2,High School,Single,CA,no,yes,no,cellular,4
CUST_06866,48,M,3,High School,Married,TX,no,no,yes,cellular,4
CUST_06868,46,F,2,Unknown,Married,TX,no,yes,no,cellular,3
CUST_06876,46,M,4,Doctorate,Married,FL,no,yes,no,cellular,4
CUST_06877,43,F,3,Graduate,Single,HI,no,no,no,telephone,4
CUST_06880,56,M,2,Post-Graduate,Married,FL,no,no,no,cellular,4
CUST_06881,49,F,3,Graduate,Single,MA,no,no,no,cellular,3
CUST_06897,38,F,3,Graduate,Single,FL,no,yes,no,cellular,4
CUST_06900,41,F,2,Uneducated,Married,NY,no,no,no,unknown,4
CUST_06903,43,F,3,High School,Married,GA,no,no,no,cellular,4
CUST_06904,36,F,1,Post-Graduate,Married,CA,yes,no,no,unknown,4
CUST_06907,52,M,2,High School,Married,OH,no,no,no,cellular,4
CUST_06919,52,M,1,Graduate,Single,NV,yes,no,no,cellular,4
CUST_06920,37,F,4,Uneducated,Married,FL,no,yes,no,cellular,3
CUST_06926,43,M,4,Unknown,Single,IL,no,no,yes,cellular,3
CUST_06931,36,M,4,Graduate,Single,FL,no,no,no,cellular,4
CUST_06932,65,M,1,Graduate,Single,FL,no,no,no,cellular,3
CUST_06933,42,M,3,Graduate,Married,TX,no,yes,no,cellular,4
CUST_06934,58,F,3,Doctorate,Married,FL,no,yes,no,cellular,3
CUST_06935,55,F,2,Graduate,Married,NY,no,no,no,unknown,4
CUST_06936,50,M,3,Graduate,Single,FL,yes,yes,no,cellular,4
CUST_06943,43,F,3,Graduate,Single,TX,yes,no,no,cellular,4
CUST_06948,44,F,5,Graduate,Unknown,TX,no,yes,yes,unknown,4
CUST_06951,53,F,3,Unknown,Married,CA,no,yes,no,cellular,4
CUST_06952,39,M,2,Graduate,Married,FL,no,yes,no,cellular,4
CUST_06953,53,F,4,Unknown,Single,NY,no,no,no,cellular,4
CUST_06954,63,F,2,Graduate,Married,CA,no,no,no,cellular,4
CUST_06955,37,F,1,Uneducated,Single,CA,no,yes,no,telephone,4
CUST_06959,60,F,1,Graduate,Single,CA,no,no,no,unknown,4
CUST_06960,37,M,1,Graduate,Married,NJ,no,yes,no,cellular,4
CUST_06962,40,F,3,Unknown,Married,CA,no,no,no,cellular,3
CUST_06968,43,M,3,Graduate,Single,TX,no,no,no,cellular,3
CUST_06970,45,M,3,Graduate,Single,CA,no,yes,no,cellular,4
CUST_06978,37,M,5,Doctorate,Single,FL,yes,no,no,cellular,4
CUST_06985,49,M,4,Graduate,Single,NY,yes,no,no,cellular,5
CUST_06988,44,M,4,Graduate,Married,NY,no,no,no,cellular,5
CUST_06993,44,M,1,Graduate,Single,FL,yes,yes,no,cellular,4
CUST_06995,49,M,4,High School,Married,NJ,no,yes,yes,cellular,3
CUST_06998,48,F,3,Graduate,Married,CA,no,yes,no,unknown,3
CUST_07002,42,F,3,Graduate,Single,FL,no,no,no,cellular,5
CUST_07007,50,F,2,Graduate,Single,TX,yes,no,no,unknown,3
CUST_07013,45,M,3,Graduate,Single,TX,no,yes,no,cellular,3
CUST_07014,53,M,2,Post-Graduate,Unknown,NY,no,yes,yes,cellular,4
CUST_07016,62,F,1,Uneducated,Unknown,CA,no,no,no,unknown,4
CUST_07018,33,F,1,Graduate,Unknown,NY,no,no,no,unknown,5
CUST_07021,50,M,3,Uneducated,Single,NY,yes,no,no,unknown,4
CUST_07024,54,M,2,Graduate,Married,CT,no,yes,no,cellular,4
CUST_07029,31,M,2,Graduate,Single,FL,yes,no,no,telephone,5
CUST_07031,51,M,1,Graduate,Single,CA,no,no,no,cellular,3
CUST_07034,49,M,4,Unknown,Married,TX,no,yes,no,cellular,4
CUST_07035,42,F,5,High School,Married,NY,yes,yes,yes,unknown,4
CUST_07037,40,F,1,High School,Married,CA,no,yes,no,cellular,3
CUST_07038,47,M,2,Uneducated,Single,FL,yes,no,no,cellular,4
CUST_07043,47,F,4,Graduate,Unknown,CA,no,no,no,cellular,5
CUST_07048,52,F,2,Uneducated,Single,NY,yes,no,no,cellular,4
CUST_07055,55,F,1,Unknown,Unknown,CA,yes,yes,yes,unknown,5
CUST_07056,44,M,3,Graduate,Single,NY,no,no,no,cellular,5
CUST_07071,39,M,3,High School,Married,CA,yes,no,no,cellular,4
CUST_07074,55,M,0,High School,Married,NY,yes,no,no,cellular,5
CUST_07075,52,F,2,Graduate,Married,TX,yes,no,no,unknown,4
CUST_07077,52,M,3,Graduate,Single,CA,yes,yes,no,cellular,4
CUST_07078,53,M,0,Graduate,Married,FL,no,yes,no,cellular,5
CUST_07082,37,F,2,Unknown,Single,NY,no,no,no,cellular,4
CUST_07083,65,M,0,Uneducated,Married,NJ,no,no,no,unknown,4
CUST_07088,60,F,1,Unknown,Unknown,NY,no,no,yes,cellular,5
CUST_07090,51,F,2,High School,Married,NY,no,yes,no,cellular,5
CUST_07093,51,F,3,Graduate,Married,CA,no,yes,yes,cellular,3
CUST_07095,51,M,2,Unknown,Single,TX,no,no,no,cellular,4
CUST_07101,50,M,3,Unknown,Single,NY,no,no,no,unknown,3
CUST_07104,43,F,2,Unknown,Unknown,TX,no,no,no,cellular,3
CUST_07106,37,M,2,Graduate,Single,CA,no,no,no,cellular,3
CUST_07110,52,F,3,Graduate,Single,NY,yes,yes,no,unknown,5
CUST_07111,53,F,1,Graduate,Single,TX,no,no,no,cellular,3
CUST_07112,59,F,1,High School,Single,TX,no,yes,yes,unknown,4
CUST_07117,40,F,1,High School,Married,CA,no,yes,no,unknown,4
CUST_07130,38,F,2,Uneducated,Single,TX,no,no,no,unknown,4
CUST_07133,39,F,1,High School,Married,WA,no,yes,no,cellular,4
CUST_07136,38,M,0,Unknown,Married,TX,yes,no,no,telephone,4
CUST_07137,60,F,0,Graduate,Single,TX,no,yes,no,cellular,4
CUST_07143,52,M,2,Uneducated,Single,CA,no,no,no,telephone,4
CUST_07150,47,M,2,Unknown,Single,FL,no,yes,no,cellular,4
CUST_07151,50,M,2,Graduate,Married,TX,yes,no,yes,unknown,5
CUST_07153,35,F,2,Graduate,Single,CA,no,no,no,cellular,3
CUST_07154,41,M,0,Graduate,Married,TX,yes,yes,no,cellular,4
CUST_07160,50,F,2,Graduate,Unknown,CA,no,yes,no,cellular,5
CUST_07162,41,F,3,Unknown,Married,TX,yes,yes,no,cellular,3
CUST_07169,52,M,1,Unknown,Married,FL,no,no,no,cellular,4
CUST_07172,41,M,4,High School,Single,CA,no,no,no,cellular,4
CUST_07173,53,F,1,Graduate,Married,TX,no,yes,no,cellular,5
CUST_07174,54,M,2,Post-Graduate,Married,TX,no,no,no,cellular,4
CUST_07177,44,F,3,Graduate,Single,TX,no,yes,no,cellular,4
CUST_07181,49,F,2,High School,Married,NY,no,no,no,unknown,5
CUST_07182,57,F,2,Unknown,Married,NY,yes,no,no,cellular,4
CUST_07189,43,M,3,Graduate,Single,FL,yes,no,no,cellular,5
CUST_07190,60,M,0,High School,Married,MO,no,yes,no,cellular,4
CUST_07196,63,M,1,Graduate,Married,CA,yes,no,no,cellular,5
CUST_07201,50,F,3,Graduate,Married,CA,yes,no,no,unknown,4
CUST_07202,52,F,3,Uneducated,Single,NY,no,no,yes,cellular,4
CUST_07203,50,F,2,Uneducated,Single,TX,yes,yes,no,cellular,5
CUST_07208,45,M,4,Doctorate,Married,TX,no,no,no,cellular,3
CUST_07212,40,F,4,Graduate,Single,TX,no,yes,no,cellular,3
CUST_07220,47,F,3,Doctorate,Single,CA,yes,no,no,unknown,5
CUST_07232,42,F,1,Uneducated,Married,NY,yes,no,no,unknown,4
CUST_07236,42,M,1,Uneducated,Married,FL,no,yes,no,cellular,4
CUST_07237,40,M,3,High School,Unknown,NY,no,no,no,cellular,4
CUST_07238,58,F,1,Uneducated,Single,CA,no,no,no,cellular,4
CUST_07249,43,F,3,Unknown,Married,CA,no,no,no,cellular,5
CUST_07255,53,M,0,Graduate,Single,NY,yes,no,no,cellular,4
CUST_07257,49,M,3,Unknown,Married,CA,yes,yes,no,cellular,3
CUST_07258,49,M,2,Unknown,Married,TX,no,yes,no,cellular,4
CUST_07260,53,M,1,Unknown,Married,NY,no,no,no,cellular,4
CUST_07264,45,M,4,High School,Married,CA,no,no,no,cellular,3
CUST_07268,53,M,2,Uneducated,Married,NY,no,yes,no,cellular,5
CUST_07270,46,M,4,Graduate,Single,NJ,no,yes,no,cellular,5
CUST_07273,37,F,2,Graduate,Married,CA,yes,yes,no,cellular,5
CUST_07274,37,F,2,Uneducated,Married,CA,no,yes,no,cellular,3
CUST_07278,45,F,3,Unknown,Single,NY,yes,no,no,cellular,4
CUST_07279,53,M,2,Graduate,Married,FL,no,yes,no,cellular,4
CUST_07297,50,M,2,Unknown,Single,NY,no,no,no,telephone,4
CUST_07302,62,M,0,Post-Graduate,Married,NY,no,yes,no,cellular,5
CUST_07303,53,F,4,Graduate,Single,FL,no,no,no,cellular,3
CUST_07305,41,F,5,Graduate,Married,CA,yes,yes,no,unknown,4
CUST_07306,50,F,2,High School,Single,FL,no,yes,no,cellular,5
CUST_07320,45,M,2,Graduate,Married,TX,yes,yes,no,cellular,4
CUST_07329,42,M,4,Unknown,Single,NY,no,yes,no,cellular,5
CUST_07332,47,F,2,Uneducated,Married,TX,yes,yes,no,cellular,5
CUST_07333,38,F,2,High School,Single,NY,yes,no,no,cellular,3
CUST_07335,53,F,1,High School,Married,NY,yes,no,yes,cellular,5
CUST_07339,53,F,3,High School,Single,CA,no,no,no,telephone,4
CUST_07350,44,F,2,Graduate,Married,TX,yes,no,no,cellular,4
CUST_07353,45,M,2,Graduate,Single,FL,yes,no,no,cellular,4
CUST_07355,42,F,2,Graduate,Single,TX,no,yes,no,cellular,5
CUST_07357,35,M,3,Post-Graduate,Married,TX,no,no,no,cellular,5
CUST_07362,33,F,1,Post-Graduate,Married,CA,yes,yes,no,telephone,4
CUST_07373,44,M,3,High School,Married,NY,yes,yes,no,telephone,4
CUST_07377,42,M,3,High School,Married,TX,no,yes,yes,cellular,4
CUST_07380,41,M,2,Graduate,Single,NJ,yes,no,yes,cellular,5
CUST_07382,52,F,2,Graduate,Married,NY,yes,yes,no,cellular,5
CUST_07388,35,M,0,Graduate,Single,TX,no,no,no,cellular,3
CUST_07390,49,M,3,Unknown,Married,TX,no,yes,no,cellular,3
CUST_07392,52,F,2,Graduate,Single,WA,no,yes,yes,cellular,3
CUST_07394,58,M,1,Graduate,Married,FL,no,yes,no,cellular,5
CUST_07397,34,F,3,Uneducated,Single,NY,no,no,no,cellular,5
CUST_07402,30,M,1,Graduate,Married,NJ,yes,yes,no,cellular,5
CUST_07403,49,F,4,High School,Single,FL,no,no,no,unknown,3
CUST_07404,27,F,0,High School,Married,WA,no,yes,no,cellular,5
CUST_07407,44,M,4,Uneducated,Single,CA,no,yes,yes,cellular,4
CUST_07412,49,F,2,Unknown,Married,CA,yes,yes,no,cellular,5
CUST_07416,53,M,3,Doctorate,Married,TX,no,yes,no,cellular,4
CUST_07417,51,F,3,Post-Graduate,Married,TX,no,no,yes,cellular,5
CUST_07418,37,M,1,Doctorate,Single,CA,no,no,no,cellular,4
CUST_07421,46,M,3,Graduate,Single,TX,no,yes,yes,cellular,4
CUST_07424,43,F,3,High School,Single,CA,yes,no,no,cellular,5
CUST_07428,52,M,1,Unknown,Married,TX,yes,yes,no,cellular,4
CUST_07429,59,F,1,Doctorate,Married,CA,no,yes,no,cellular,3
CUST_07431,44,M,2,Uneducated,Married,FL,no,yes,no,cellular,5
CUST_07432,38,F,3,Unknown,Unknown,FL,yes,no,no,cellular,5
CUST_07433,46,F,2,Post-Graduate,Married,CA,no,yes,yes,cellular,4
CUST_07434,49,F,1,Doctorate,Single,NY,yes,no,no,cellular,5
CUST_07435,36,F,3,High School,Married,FL,no,yes,yes,cellular,5
CUST_07436,40,F,5,Graduate,Married,CA,no,no,no,unknown,5
CUST_07437,46,M,5,Doctorate,Single,GA,no,no,no,cellular,4
CUST_07444,61,F,1,Uneducated,Single,TX,yes,no,no,cellular,5
CUST_07453,47,F,3,Doctorate,Married,NJ,no,no,no,unknown,4
CUST_07458,40,F,4,Graduate,Married,FL,no,no,no,unknown,4
CUST_07459,45,F,3,Graduate,Married,TX,yes,yes,no,cellular,5
CUST_07460,54,F,3,Uneducated,Married,CA,no,no,no,cellular,5
CUST_07462,31,M,1,Graduate,Single,CA,no,no,no,telephone,5
CUST_07466,42,M,4,Graduate,Single,TX,no,no,no,cellular,4
CUST_07471,47,F,3,Uneducated,Unknown,TX,no,no,no,cellular,5
CUST_07476,47,F,2,Graduate,Single,FL,no,yes,no,cellular,4
CUST_07477,64,F,0,High School,Single,NY,yes,no,no,cellular,5
CUST_07478,59,F,1,High School,Single,TX,yes,no,no,cellular,5
CUST_07481,64,M,0,Graduate,Married,FL,yes,yes,no,cellular,3
